Race,Driver,AvgBrakeDistance,AvgEntrySpeed,AvgExitSpeed,AvgSpeedReduction,FullThrottleRatio,BrakeUsageRatio,GearChangeRate,DRSUsageRatio
chinese,ALB,82.20720160477362,218.1412844036697,118.07081222945176,100.070472174218,0.4380405552729123,0.210238147152167,0.0670106839159822,0.0675678949536061
chinese,ALO,58.37396430864232,197.0217391304348,128.5731059306606,68.44863319977414,0.3330343796711509,0.1563527653213751,0.0648729446935724,0.3599402092675635
chinese,ANT,84.6395444986798,215.24208566108007,120.18345807670453,95.05862758437551,0.4555854480234615,0.2048280375190867,0.0761046074795802,0.0529823796020262
chinese,BEA,81.81854664053934,226.91052631578947,129.1137869135358,97.79673940225376,0.4619275825346113,0.2039161583890018,0.0684964662600445,0.0828492593668312
chinese,BOR,90.9010814902956,222.92768595041323,113.44103598578492,109.48664996462831,0.4650117279124315,0.2066555903049257,0.0636972243940578,0.0358189992181391
chinese,DOO,86.7663715559208,220.8249097472924,119.3650221719362,101.45988757535616,0.4779062190795666,0.2194898279315587,0.0693341699447353,0.0987523228032917
chinese,GAS,87.5377261750569,225.9405737704918,117.6521045927602,108.2884691777316,0.4962767757845365,0.1944780233064165,0.0668246216333833,0.092548716212949
chinese,HAD,78.21405505525856,213.9234693877551,118.79960705424712,95.123862333508,0.4508095847107936,0.2102989792717357,0.0635843729639728,0.1321155377524673
chinese,HAM,93.1813389509536,222.5566037735849,109.14571426036773,113.4108895132172,0.4696408557087861,0.2329564836021636,0.0658349982944301,0.032917499147215
chinese,HUL,82.98576414037399,217.0539033457249,116.49260189650288,100.56130144922206,0.4540487804878049,0.204780487804878,0.0630243902439024,0.0340243902439024
chinese,LAW,80.94144382558036,223.8496240601504,121.83780560499076,102.01181845515964,0.4387090549471754,0.1952096097255053,0.0728930483863186,0.0619180857735539
chinese,LEC,72.47225230099956,214.6849087893864,118.28542176131096,96.3994870280755,0.4790854134165366,0.2057819812792511,0.0685452418096723,0.093725624024961
chinese,NOR,66.6987563878737,213.0654867256637,128.68509622971857,84.38039049594526,0.4448544685842762,0.1753219775654341,0.0663750336029717,0.0356069307656589
chinese,OCO,76.25630651033741,198.72767203513908,112.96048563162738,85.76718640351173,0.4602008149010477,0.2439610011641443,0.0641249514939852,0.0936166084594489
chinese,PIA,90.85996409004323,226.10162601626016,121.54203504303648,104.55959097322376,0.4580242379728241,0.1984575835475578,0.0681111519157791,0.0256824580732035
chinese,RUS,79.30777293440718,220.1234347048301,120.54652272017576,99.57691198465432,0.4747862203762521,0.2145858783288541,0.0696310774493036,0.0505008551184949
chinese,SAI,83.43200064581147,216.03136531365317,113.95514780718412,102.076217506469,0.4505335329052194,0.2123026411085896,0.0642170827096711,0.0829028052725604
chinese,STR,81.80094267780633,217.3955223880597,118.06233468747416,99.33318770058553,0.4793146778792712,0.2005702962640761,0.0674689478517229,0.071456188681069
chinese,TSU,78.36564858313784,210.9329805996473,119.4703915844879,91.4625890151594,0.4487641983132647,0.2142300004874957,0.062740701018866,0.0663237946667966
chinese,VER,92.21808049433248,227.82514734774068,121.95431960996514,105.87082773777554,0.4695401737772137,0.2067265449575319,0.0648979791076833,0.0440056624035926
dutch,ALB,65.5404231304412,204.50606796116503,141.8477083829437,62.658359578221216,0.3553539512680708,0.2289088482161037,0.0599307707970407,0.3321418067464537
